,id,Area,X,Y,Estado,B02,B03,B04,B05,B06,B07,B08,B08A,B11,B12,id_img
236,658,67.51,357355.126,4609834.374,VACIA,341,596,537,1153,2182,2540,2378,2521,1755,1144,658_20200206
237,660,62.08,356987.44200000004,4609877.333000001,VACIA,314,653,550,1001,1877,2182,3106,2039,1551,1112,660_20200206
238,661,53.81,357258.146,4609788.481000001,VACIA,799,1030,1156,1522,1525,1688,1556,1837,1660,1459,661_20200206
239,663,108.16,355830.34,4608999.205,LLENA,1522,888,734,1594,2349,2415,3190,2725,1880,1127,663_20200206
240,664,83.28,355923.84,4609106.2639999995,VACIA,1156,1092,1180,2319,2917,3242,3808,3526,2716,2056,664_20200206
241,665,73.85,356019.64,4609376.265,VACIA,2194,2458,2454,2775,3254,3348,3342,3321,3037,2492,665_20200206
242,668,54.01,356093.342,4609524.448,VACIA,596,719,502,1088,1620,1774,1296,2136,1695,1231,668_20200206
243,670,166.17,357064.19399999996,4610297.304,VACIA,1017,1484,1616,1619,1796,1829,2088,2103,1915,1548,670_20200206
244,671,112.9,357192.167,4610454.655,VACIA,949,1314,1194,1333,1801,2055,2514,2226,1721,1168,671_20200206
245,672,516.45,356915.064,4610580.806,VACIA,1174,1800,1736,2287,2641,2722,1972,2933,2359,1712,672_20200206
246,673,166.0,356945.094,4610618.955,VACIA,1574,2214,2680,2747,2877,3040,3042,3408,2614,2217,673_20200206
247,675,292.1,355985.636,4610232.009,VACIA,700,709,549,618,927,1004,1332,952,1074,776,675_20200206
248,676,178.57,355938.35799999995,4610431.478,VACIA,773,1136,1086,1576,2155,2349,2780,2641,2004,1501,676_20200206
249,677,107.38,355903.631,4610564.066000001,VACIA,401,433,315,1477,1560,1827,812,1915,1657,1275,677_20200206
250,679,55.62,354846.16299999994,4609476.683,VACIA,495,618,795,1053,1586,1585,1686,1860,1785,1235,679_20200206
251,680,342.05,354510.021,4609421.024,VACIA,2998,2344,2510,2305,2843,2908,2422,3001,2495,1753,680_20200206
252,685,286.46,354861.719,4611009.64,VACIA,702,1156,1374,1356,2102,2194,2078,2271,1786,1385,685_20200206
253,686,54.83,354862.249,4610971.088,VACIA,725,1092,1009,1163,1589,2207,3726,2413,1610,1095,686_20200206
254,687,65.21,354507.086,4610792.989,VACIA,1594,1980,2218,1775,2429,2721,2414,2943,2340,1802,687_20200206
255,688,180.31,355096.593,4611137.596,VACIA,288,226,282,724,852,648,458,660,757,569,688_20200206
256,690,112.07,355032.44399999996,4611182.571,VACIA,1174,1432,1500,1407,1562,1770,2214,1782,1706,1510,690_20200206
257,692,64.59,355864.096,4610863.002,VACIA,2406,2412,2690,1607,1736,1965,3352,2082,2112,1937,692_20200206
258,693,99.3,355872.172,4610834.047,VACIA,1342,1188,1224,1993,2012,2059,1900,2138,2127,1798,693_20200206
259,694,77.24,355664.469,4611065.923,VACIA,580,644,874,954,974,800,968,857,1165,1032,694_20200206
260,696,374.42,357972.20399999997,4611504.214,VACIA,1088,1758,1128,2036,2652,2682,1510,2958,2184,1674,696_20200206
261,697,90.92,357985.04600000003,4611492.648,VACIA,908,1166,1304,1431,1997,2208,1498,2048,1684,1288,697_20200206
262,698,94.4,358144.414,4611618.988,VACIA,318,477,501,809,1087,1217,1448,1469,1250,913,698_20200206
263,699,462.77,357909.23,4611756.213,VACIA,1272,1430,1666,1627,2175,2163,2466,2227,2175,1961,699_20200206
264,700,193.78,357939.63399999996,4611787.643999999,VACIA,1030,1166,1112,1346,2085,2595,3044,2862,1947,1228,700_20200206
265,701,66.87,358010.102,4610554.44,VACIA,1466,1656,1686,1569,1882,2218,2824,2289,2007,1531,701_20200206
266,703,62.51,358105.79299999995,4610893.283,VACIA,1974,2160,2750,2671,2667,2666,2688,2626,2808,2504,703_20200206
267,710,69.57,358385.43,4610855.1280000005,VACIA,1016,982,994,1258,2094,2448,2806,2625,2090,1546,710_20200206
268,714,107.54,356262.06,4611677.364,VACIA,1746,1958,2014,1497,1712,1431,2126,1361,1273,1306,714_20200206
269,715,83.25,356275.075,4611668.788,VACIA,453,578,524,934,793,777,643,779,945,713,715_20200206
270,721,83.07,357011.35299999994,4612648.51,VACIA,374,545,610,695,938,943,1172,1035,1331,971,721_20200206
271,723,97.35,355873.549,4613183.886,VACIA,2042,2292,2642,2293,2359,2316,3030,2378,2367,2108,723_20200206
272,726,299.54,356977.834,4614173.538,VACIA,1060,1164,1186,1552,2279,2464,2416,2648,1863,1293,726_20200206
273,727,57.18,356992.501,4614224.367,VACIA,1710,1640,1556,1539,2780,3250,3850,3558,2331,1462,727_20200206
274,734,163.38,359104.92100000003,4611262.836,VACIA,836,746,761,1339,2661,3250,3164,3555,2079,1419,734_20200206
275,757,56.47,358989.00200000004,4611817.138,VACIA,2030,2822,2670,3414,3510,3382,3142,3365,3514,3387,757_20200206
276,767,123.21,357859.286,4612839.593,VACIA,998,1498,1750,1999,2692,2838,3276,2638,2751,2503,767_20200206
277,769,186.94,358194.815,4612779.8889999995,VACIA,1023,1208,1238,1433,1943,2051,2676,2215,1830,1368,769_20200206
278,770,79.46,358309.393,4612704.633,VACIA,298,517,561,959,1354,1455,1278,1420,1219,1069,770_20200206
279,771,113.19,358407.49100000004,4612967.867,VACIA,2452,2862,2762,2125,2323,2345,3034,2478,2747,2430,771_20200206
280,772,186.1,357589.51200000005,4612906.956,VACIA,803,954,1040,820,808,814,1108,882,1130,858,772_20200206
281,773,54.02,357820.552,4613501.914,VACIA,1382,982,1094,1188,1816,2130,2254,2398,1993,1357,773_20200206
282,774,54.66,357798.652,4613503.844,VACIA,1054,1174,1304,1695,1828,1833,2652,1881,1695,1529,774_20200206
283,776,155.0,357686.722,4613561.243,VACIA,529,857,781,1231,1299,1399,1184,1410,1380,1248,776_20200206
284,777,1052.97,357630.547,4613481.705,LLENA,1804,1464,608,1269,1133,1244,664,1586,1453,1319,777_20200206
285,789,1155.21,360537.06799999997,4612972.632,VACIA,3816,3432,3216,3644,3668,3700,4092,4062,3596,3677,789_20200206
286,790,133.35,361172.32700000005,4612915.826,VACIA,961,1216,1738,1822,2019,2042,2548,2046,1954,1816,790_20200206
287,792,80.2,359235.148,4613770.673,VACIA,528,780,904,1091,1743,2000,2420,2022,1962,1572,792_20200206
288,793,67.36,358940.473,4614115.313,VACIA,763,1088,1166,1283,2120,2512,1982,2653,1953,1363,793_20200206
289,810,56.93,357174.573,4614814.75,VACIA,418,631,598,735,1171,1337,1100,1341,1170,817,810_20200206
290,811,68.11,357150.276,4614783.147,VACIA,525,750,716,1153,1690,1775,1892,1869,1610,1260,811_20200206
291,815,67.14,357083.99100000004,4614699.226,VACIA,300,477,451,892,1556,1659,1450,1804,1396,922,815_20200206
292,816,69.37,357032.809,4614640.0430000005,VACIA,1234,1588,1648,1753,2475,2891,3198,2971,1871,1233,816_20200206
293,817,61.58,357016.526,4614625.27,VACIA,467,731,692,852,1385,1390,1808,1611,1078,764,817_20200206
294,818,90.29,356956.089,4614571.261,VACIA,462,594,600,870,1422,1566,2078,1611,1201,890,818_20200206
295,819,85.82,356906.662,4614547.893999999,VACIA,377,708,985,1104,1601,1733,2422,1871,1644,1216,819_20200206
296,820,62.98,356819.661,4614542.539,VACIA,641,766,736,978,1424,1611,2486,1715,1764,1472,820_20200206
297,827,86.0,356015.92100000003,4613900.787,VACIA,387,628,570,873,1698,1858,1562,1983,1435,949,827_20200206
298,839,93.98,350822.56,4602072.467,LLENA,1008,602,669,1414,2147,2357,3022,2779,2322,1526,839_20200206
299,843,138.12,354034.756,4607845.706,VACIA,2106,2566,2342,2384,2452,2688,2916,2829,2295,1819,843_20200206
300,0,463.59,353881.409,4610595.718,VACIA,1554,1968,2094,2052,2738,2967,3105,3102,2436,2009,0_20200327
301,1,316.48,353948.21,4610822.406,VACIA,724,1322,1272,1688,2264,2517,2778,2613,2018,1463,1_20200327
302,2,53.3,353934.862,4610798.209,VACIA,703,1178,1218,1225,2258,2453,3024,2526,1707,1208,2_20200327
303,4,100.1,354008.93799999997,4610731.489,VACIA,1310,1484,1586,1709,2448,2787,3228,3093,2388,1694,4_20200327
304,5,77.66,353995.81899999996,4610709.517,VACIA,879,1206,1638,1592,2413,2814,2876,2874,2647,2140,5_20200327
305,6,187.53,354077.713,4610823.775,VACIA,572,878,1014,1680,2320,2418,2435,2465,2279,1751,6_20200327
306,8,213.54,354172.53,4610853.384,VACIA,713,1096,867,1544,1685,1972,1482,2079,1785,1413,8_20200327
307,9,107.1,354052.739,4611027.357,VACIA,1372,1528,1714,1607,2243,2529,2824,2769,2310,1678,9_20200327
308,10,94.65,353970.383,4611014.1219999995,VACIA,1162,1130,1298,1797,2325,2741,3196,3055,2995,2548,10_20200327
309,11,146.3,353991.785,4611014.558,VACIA,1232,1502,1396,1571,2251,2664,2412,2858,2176,1440,11_20200327
310,12,90.51,354464.291,4611080.544,VACIA,927,1290,1406,1293,1899,2207,2164,2323,2081,1539,12_20200327
311,13,100.91,354377.255,4611231.836,VACIA,819,1013,977,1622,2951,3223,4096,3499,2144,1407,13_20200327
312,15,144.24,353312.08,4610514.356000001,VACIA,1968,1912,2178,1924,2418,2634,3493,2928,2475,1942,15_20200327
313,17,97.08,353220.474,4610822.554,VACIA,907,1100,1174,1399,1673,1639,1456,1698,2480,2509,17_20200327
314,18,87.74,353131.31799999997,4610836.072,VACIA,1394,1620,1898,1726,1759,2040,2517,2075,2419,2267,18_20200327
315,19,88.6,353050.336,4610836.96,VACIA,1276,1626,1884,1831,1890,2071,2334,2101,2482,2341,19_20200327
316,20,157.01,352931.07399999996,4610821.209,VACIA,1015,843,969,1737,2261,2409,2062,2497,1976,1414,20_20200327
317,21,174.55,352825.091,4610867.219,VACIA,1608,1676,1874,1524,1835,1544,2580,1737,1429,1266,21_20200327
318,22,73.04,353067.643,4610659.61,VACIA,1120,1534,1616,1734,2042,2277,2674,2492,2197,1776,22_20200327
319,30,108.61,352830.148,4610550.242,VACIA,1176,1288,1158,1669,2422,2809,2806,2768,2326,1686,30_20200327
320,31,71.85,352761.027,4610536.848999999,VACIA,729,1138,1302,1932,2408,2581,2974,2691,2354,1899,31_20200327
321,32,165.96,352989.349,4610413.625,VACIA,1372,1516,1668,1491,1958,2550,2592,2304,2309,1640,32_20200327
322,33,88.61,353136.49799999996,4610332.722,VACIA,1316,1378,1460,1524,1951,2134,2410,2135,2033,1572,33_20200327
323,34,272.57,353243.532,4610341.029,LLENA,2424,2340,1806,2090,2399,2552,2567,2526,2135,1606,34_20200327
324,36,173.23,353366.94299999997,4610597.495,VACIA,805,1192,1066,1534,2654,2650,2963,2880,1955,1539,36_20200327
325,37,178.1,353530.936,4610473.541,VACIA,1836,2430,1522,1702,2413,2522,2504,2440,2075,1551,37_20200327
326,39,124.5,353628.68299999996,4610414.093,VACIA,933,1068,1136,1799,2744,3151,4084,3600,2282,1599,39_20200327
327,41,291.83,353638.76200000005,4610668.759,VACIA,1600,2214,2278,2178,2330,2343,2414,2500,2351,1806,41_20200327
328,42,84.93,353623.05700000003,4610679.751,VACIA,1802,2100,2132,2999,3642,3602,3938,3718,3518,2984,42_20200327
329,43,89.12,353642.131,4610774.237,VACIA,1084,1168,1010,783,750,957,2248,998,1264,859,43_20200327
330,44,154.75,353552.45,4611042.266,VACIA,877,1360,1600,1262,1558,1811,2092,1882,2019,1568,44_20200327
331,45,128.35,353577.865,4611135.7469999995,VACIA,1504,1834,2028,2208,2569,2343,2635,2252,2763,2322,45_20200327
332,46,98.28,353421.766,4611136.367,VACIA,1870,1984,2094,1862,2157,2170,2940,2138,2227,2023,46_20200327
333,48,176.86,353521.357,4611229.9,VACIA,1176,1384,1310,1171,1334,1742,2474,1813,1767,1224,48_20200327
334,49,206.9,353408.68200000003,4611360.041,VACIA,1500,1890,2030,2469,2502,2743,2758,2917,2970,2540,49_20200327
335,50,159.67,353146.68100000004,4611143.438,VACIA,735,1010,909,1229,1753,2067,2374,2130,1409,1030,50_20200327
336,51,80.89,353182.078,4611149.225,VACIA,254,378,301,619,810,660,543,615,773,582,51_20200327
337,53,285.58,353071.25,4611071.55,VACIA,2142,2418,2474,2067,2202,2677,3277,2851,3027,2470,53_20200327
338,55,201.29,353133.869,4611372.578,VACIA,1942,1802,1616,1693,2557,2689,3002,2825,2212,1572,55_20200327
339,56,124.63,353001.424,4611474.196,VACIA,832,1208,968,1378,2198,2574,2250,2777,2407,1871,56_20200327
340,64,54.06,352886.985,4611381.78,VACIA,749,893,817,1531,2229,2684,3642,3127,2331,1788,64_20200327
341,70,65.24,352853.216,4611348.959,LLENA,1136,991,944,1753,2818,3129,3382,3325,3190,2878,70_20200327
342,74,82.01,352771.534,4611225.2930000005,VACIA,1778,1860,1290,1509,1935,2114,2232,2210,1657,1218,74_20200327
343,75,220.5,352672.23799999995,4611179.334,VACIA,1744,1868,1748,1594,2949,3452,4038,3599,2187,1251,75_20200327
344,77,128.61,352612.349,4611223.401000001,VACIA,1878,1450,1456,1608,2259,2556,3482,2784,2312,1735,77_20200327
345,78,267.2,352552.326,4610920.838,VACIA,2326,1958,1494,1375,3108,3770,4232,3949,2016,1105,78_20200327
346,79,132.28,352465.874,4610904.538,VACIA,1098,1180,971,1521,2075,2482,2358,2581,2212,1553,79_20200327
347,80,68.66,352424.787,4611121.442,VACIA,841,1200,1604,1930,2170,2551,2831,2471,3059,2587,80_20200327
348,81,299.96,352352.77,4611159.821,VACIA,1192,1382,1372,1668,2658,3018,3256,3213,2121,1472,81_20200327
349,83,168.57,352697.23799999995,4610966.182,VACIA,1490,2114,2736,2776,2835,3162,3953,3259,3604,3348,83_20200327
350,84,93.48,352787.62,4610913.445,VACIA,1048,1266,1686,1968,2147,1964,1904,2016,1785,1612,84_20200327
351,85,79.83,352821.782,4611007.996,VACIA,594,972,976,905,1056,1231,2570,1273,1376,945,85_20200327
352,86,109.74,352415.341,4610561.041999999,VACIA,1240,1184,1230,1848,2764,3021,3724,3208,2470,1847,86_20200327
353,91,109.48,353425.804,4610074.634,VACIA,1394,1418,1548,1963,2118,2245,2164,2265,2267,1891,91_20200327
354,92,312.22,353220.235,4609731.386,VACIA,659,1050,791,1230,2192,2063,2434,2407,1813,1145,92_20200327
355,95,71.74,353114.55,4610946.69,VACIA,908,1388,2392,1650,2077,1927,3090,2044,2561,2662,95_20200327
356,101,106.16,354182.71,4611078.393999999,VACIA,1344,1504,1258,1392,1800,1812,2622,1894,1538,1132,101_20200327
357,104,54.81,354335.417,4612252.571,VACIA,1312,1550,1700,2028,2300,2687,2590,2711,2413,2027,104_20200327
358,105,57.89,354298.87100000004,4612287.658,VACIA,1808,2326,2522,1962,2189,2311,2998,2791,2452,1991,105_20200327
359,106,146.61,354367.62899999996,4612450.95,VACIA,1756,2328,2438,2463,2688,2758,3304,2782,2997,2304,106_20200327
360,107,117.3,354360.19399999996,4612541.283,VACIA,803,1260,1404,1947,2034,2239,2164,2335,2426,2002,107_20200327
361,108,175.82,354711.494,4612839.4180000005,VACIA,1858,2210,2242,2384,2790,3043,3471,3032,2718,2107,108_20200327
362,109,689.55,354731.266,4612836.653,VACIA,865,1414,861,1653,2584,2639,1720,2759,1984,1326,109_20200327
363,111,199.13,354323.64,4613273.818,VACIA,1396,2366,2070,1822,2013,2469,2756,2283,2331,2077,111_20200327
364,113,138.55,354126.034,4613193.115,VACIA,1570,1998,1932,1655,2499,2983,3328,2980,2115,1507,113_20200327
365,114,111.77,354043.50399999996,4611747.312,VACIA,714,1023,1032,1580,2781,3072,3558,3431,2165,1435,114_20200327
366,115,65.14,354233.82200000004,4611883.846,VACIA,1122,1622,1614,2298,2922,3002,3086,3190,2844,2251,115_20200327
367,117,81.39,354293.175,4611965.112,VACIA,2072,1980,1984,2031,3084,3660,3032,3725,2429,1609,117_20200327
368,118,132.88,354511.41,4611884.575,VACIA,2420,1992,2348,2117,2404,2288,3894,2710,2965,2592,118_20200327
369,119,146.4,354636.232,4611814.025,VACIA,2562,2554,1938,2321,2264,2575,2260,2735,2766,2334,119_20200327
370,121,149.83,354682.11,4611906.635,VACIA,2110,2398,2562,2370,2347,2411,3106,2463,2330,2056,121_20200327
371,122,66.77,354719.344,4612026.171,VACIA,1416,1618,2100,2085,2194,2156,2722,2284,2071,1838,122_20200327
372,124,243.98,354849.75200000004,4612027.834,VACIA,1354,1618,1482,1864,2711,2564,3020,2980,2166,1613,124_20200327
373,126,78.83,354247.73600000003,4612099.712,VACIA,764,1080,1482,1384,1432,1571,2200,1438,1382,1029,126_20200327
374,127,191.25,354826.08200000005,4613402.893,VACIA,1052,1400,1522,2362,2890,2733,3064,2894,2555,2077,127_20200327
375,129,191.75,354835.17600000004,4613541.959,VACIA,689,1042,988,1342,1838,2219,2459,2185,1781,1296,129_20200327
376,131,50.3,355532.374,4613443.936000001,VACIA,435,590,578,1185,1841,2181,1726,2326,1721,1194,131_20200327
377,133,65.69,355318.87299999996,4614354.784,VACIA,618,970,899,1215,2321,2547,2806,2808,1851,1245,133_20200327
378,135,79.01,355377.271,4614454.93,VACIA,636,872,747,959,2071,2229,2900,2403,1662,1061,135_20200327
379,139,55.93,355228.776,4614465.64,VACIA,474,700,686,1212,2193,2418,2718,2587,1825,1258,139_20200327
380,140,360.81,355220.08,4614832.456,VACIA,641,1050,950,1240,1632,1909,1702,2037,1598,1207,140_20200327
381,141,70.05,355827.263,4614504.496,VACIA,1876,1954,2364,1971,2026,2295,3432,2863,2351,2124,141_20200327
382,142,195.53,355973.19200000004,4614375.883,VACIA,595,982,749,1597,2277,2152,1910,2440,2058,1441,142_20200327
383,148,196.69,356778.7,4615797.143,VACIA,740,1012,886,1338,2075,2354,2900,2565,1903,1434,148_20200327
384,150,653.65,354412.716,4615534.541999999,VACIA,341,781,662,1384,1919,2420,1051,2739,1843,1316,150_20200327
385,151,122.06,354456.886,4615529.698,VACIA,435,814,612,1469,3569,3871,4289,4531,2180,1199,151_20200327
386,153,79.37,354942.69399999996,4615988.677,VACIA,952,1320,1396,1852,2434,2562,3172,2613,2246,1626,153_20200327
387,168,549.08,355036.43799999997,4616303.345,VACIA,906,1648,1290,2179,2475,2807,1552,3003,2354,1700,168_20200327
388,180,50.13,355430.403,4616529.391,VACIA,827,1009,1094,1412,2018,2061,2030,2081,1965,1668,180_20200327
389,182,100.03,355363.494,4616543.472,VACIA,1304,1364,1422,1583,2390,2495,2584,2582,2050,1444,182_20200327
390,187,52.3,355070.028,4616588.343,VACIA,805,1060,1000,1168,2277,2564,2664,2770,1896,1241,187_20200327
391,198,58.82,357223.44200000004,4616813.579,VACIA,1636,1728,1798,1895,2726,3120,4037,3459,2729,2074,198_20200327
392,206,56.99,358071.62799999997,4616931.371,VACIA,1062,1090,1054,1613,2258,2620,3274,3108,2258,1690,206_20200327
393,208,61.13,358040.25700000004,4616946.088,VACIA,1234,1700,1770,1876,2840,3052,3142,2924,2410,1653,208_20200327
394,228,62.78,357790.08,4617157.153,VACIA,457,787,740,1318,3112,3636,3940,3816,1950,1146,228_20200327
395,245,63.12,357485.31299999997,4615019.276000001,VACIA,1186,1444,1500,1567,2927,3075,3636,3445,2159,1346,245_20200327
396,246,572.37,357536.68299999996,4615003.508,VACIA,808,1096,984,1485,2426,2372,1760,2976,1970,1296,246_20200327
397,247,91.43,353627.703,4609651.187,VACIA,781,1234,1362,1827,2617,2846,3330,3171,2593,2133,247_20200327
398,249,77.0,353447.458,4609541.681,VACIA,470,750,752,1352,2525,2859,3110,3060,1802,1234,249_20200327
399,250,105.92,353535.013,4609592.298,VACIA,1170,1244,1112,1285,2554,2880,3677,3161,1809,1144,250_20200327
400,251,190.13,353684.06200000003,4609535.712,VACIA,1670,2104,2522,2111,2531,2546,3330,2596,2341,1981,251_20200327
401,252,415.48,353877.81200000003,4609605.029,VACIA,2042,1946,1566,1605,2704,2816,3420,3298,2149,1362,252_20200327
402,253,75.23,353890.86100000003,4609588.428,VACIA,1564,1790,1390,1444,2303,2489,3558,2479,1851,1109,253_20200327
403,269,547.75,352584.39200000005,4608690.227,VACIA,673,1034,825,1760,2022,2491,1577,2435,1981,1316,269_20200327
404,272,173.21,351115.523,4607776.352,VACIA,1188,1476,1204,1322,2524,2967,2718,3317,1921,1182,272_20200327
405,273,78.75,351754.924,4607907.867,VACIA,577,816,746,1173,1728,2008,2175,2273,1810,1318,273_20200327
406,275,118.83,353467.27,4607580.94,VACIA,880,1126,1218,1661,2569,3127,3248,3165,2457,1638,275_20200327
407,276,479.81,353507.945,4607568.821,VACIA,1006,1326,1208,1658,1971,2307,2304,2152,2256,1500,276_20200327
408,277,544.97,353547.88200000004,4607563.606000001,VACIA,1172,1382,1462,1146,1884,2501,3076,2482,2204,1587,277_20200327
409,278,94.3,353744.047,4607431.609,VACIA,934,1352,1294,1520,2716,3168,3132,3175,2305,1332,278_20200327
410,280,439.16,353848.251,4607107.859,VACIA,398,628,551,1070,1416,1666,998,1522,1392,958,280_20200327
411,286,50.88,353977.82200000004,4607537.942,VACIA,930,1106,1038,1793,3209,3638,3454,3919,2817,1908,286_20200327
412,287,73.64,354027.891,4607520.561000001,VACIA,783,1072,1056,1362,2451,3113,2564,2818,1962,1381,287_20200327
413,290,57.99,354118.22,4607482.14,VACIA,660,895,1002,1469,2662,2931,2946,3368,2334,1688,290_20200327
414,304,72.47,354165.843,4607527.985,VACIA,933,1198,1212,1753,2669,3196,3614,3229,2459,1660,304_20200327
415,305,61.23,354045.85799999995,4607603.592,VACIA,584,971,938,1856,2525,2613,3000,2891,2695,2721,305_20200327
416,314,455.22,354542.44899999996,4607155.137,VACIA,499,954,747,1358,2391,2488,1174,2783,1876,1254,314_20200327
